_id,classification_count,created_at,group_id,state,zooniverse_id,hubble_id,sdss_id,survey,ra,dec,survey,sdss_id,mag_u,mag_g,mag_r,mag_i,mag_z,petrorad_flux,petrorad_r,redshift
5249ce0c3ae74072a30033c1,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooa,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c2,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007oob,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c3,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooc,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c4,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ood,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c5,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooe,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c6,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007oof,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c7,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007oog,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c8,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooh,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033c9,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooi,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ca,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooj,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033cb,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ook,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033cc,40,2013-10-15 02:46:19 UTC,5249cbce3ae740728d000001,complete,AGZ0007ool,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033cd,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oom,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ce,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oon,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033cf,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooo,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d0,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oop,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d1,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooq,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d2,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oor,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d3,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oos,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d4,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oot,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d5,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oou,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d6,41,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oov,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d7,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oow,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d8,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007oox,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033d9,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooy,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033da,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007ooz,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033db,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op0,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033dc,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op1,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033dd,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op2,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033de,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op3,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033df,42,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op4,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e0,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op5,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e1,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op6,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e2,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op7,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e3,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op8,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e4,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007op9,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e5,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007opa,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e6,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007opb,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e7,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007opc,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e8,40,2013-10-15 02:46:20 UTC,5249cbce3ae740728d000001,complete,AGZ0007opd,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033e9,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007ope,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ea,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opf,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033eb,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opg,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ec,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oph,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ed,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opi,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ee,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opj,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033ef,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opk,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f0,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opl,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f1,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opm,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f2,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opn,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f3,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opo,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f4,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opp,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f5,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opq,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f6,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opr,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f7,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007ops,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f8,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opt,,587725041707647104,ferengi,191.75418239,-1.57808178,ferengi,587725041707647104,16.53541,15.110473,14.609353,14.372601,14.309058,0.0,28.426388,0.00906325
5249ce0c3ae74072a30033f9,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opu,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a30033fa,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opv,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a30033fb,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opw,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a30033fc,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opx,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a30033fd,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opy,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a30033fe,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007opz,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a30033ff,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq0,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003400,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq1,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003401,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq2,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003402,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq3,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003403,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq4,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003404,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq5,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003405,40,2013-10-15 02:46:21 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq6,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003406,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq7,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003407,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq8,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003408,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oq9,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003409,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqa,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300340a,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqb,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300340b,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqc,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300340c,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqd,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300340d,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqe,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300340e,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqf,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300340f,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqg,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003410,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqh,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003411,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqi,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003412,41,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqj,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003413,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqk,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003414,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oql,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003415,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqm,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003416,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqn,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003417,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqo,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003418,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqp,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003419,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqq,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300341a,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqr,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300341b,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqs,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300341c,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqt,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300341d,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqu,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300341e,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqv,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a300341f,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqw,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003420,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqx,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003421,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqy,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003422,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007oqz,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
5249ce0c3ae74072a3003423,40,2013-10-15 02:46:22 UTC,5249cbce3ae740728d000001,complete,AGZ0007or0,,587725503408111766,ferengi,253.01514116,63.11579187,ferengi,587725503408111766,16.071541,15.035011,14.656307,14.492847,14.372121,0.0,12.346758,0.010397
