subject_id,t01_smooth_or_features_a01_smooth_frac,t01_smooth_or_features_a02_features_frac,t01_smooth_or_features_a03_artifact_frac,t01_smooth_or_features_count,t02_disk_edge_on_a04_yes_frac,t02_disk_edge_on_a05_no_frac,t02_disk_edge_on_count,t03_bar_a06_bar_frac,t03_bar_a07_no_bar_frac,t03_bar_count,t04_spiral_a08_spiral_frac,t04_spiral_a09_no_spiral_frac,t04_spiral_count,t05_bulge_prominence_a10_no_bulge_frac,t05_bulge_prominence_a11_just_noticeable_frac,t05_bulge_prominence_a12_obvious_frac,t05_bulge_prominence_a13_dominant_frac,t05_bulge_prominence_count,t06_odd_a14_yes_frac,t06_odd_a15_no_frac,t06_odd_count,t07_rounded_a16_completely_round_frac,t07_rounded_a17_in_between_frac,t07_rounded_a18_cigar_shaped_frac,t07_rounded_count,t08_odd_feature_a19_ring_frac,t08_odd_feature_a20_lens_frac,t08_odd_feature_a21_disturbed_frac,t08_odd_feature_a22_irregular_frac,t08_odd_feature_a23_other_frac,t08_odd_feature_a24_merger_frac,t08_odd_feature_a38_dustlane_frac,t08_odd_feature_count,t09_bulge_shape_a25_rounded_frac,t09_bulge_shape_a26_boxy_frac,t09_bulge_shape_a27_no_bulge_frac,t09_bulge_shape_count,t10_arms_winding_a28_tight_frac,t10_arms_winding_a29_medium_frac,t10_arms_winding_a30_loose_frac,t10_arms_winding_count,t11_arms_number_a31_1_frac,t11_arms_number_a32_2_frac,t11_arms_number_a33_3_frac,t11_arms_number_a34_4_frac,t11_arms_number_a36_more_than_4_frac,t11_arms_number_a37_cant_tell_frac,t11_arms_number_count,t14_clumpy_a39_yes_frac,t14_clumpy_a40_no_frac,t14_clumpy_count,t16_bright_clump_a43_yes_frac,t16_bright_clump_a44_no_frac,t16_bright_clump_count,t17_bright_clump_central_a45_yes_frac,t17_bright_clump_central_a46_no_frac,t17_bright_clump_central_count,t18_clumps_arrangement_a47_line_frac,t18_clumps_arrangement_a48_chain_frac,t18_clumps_arrangement_a49_cluster_frac,t18_clumps_arrangement_a59_spiral_frac,t18_clumps_arrangement_count,t19_clumps_count_a50_2_frac,t19_clumps_count_a51_3_frac,t19_clumps_count_a52_4_frac,t19_clumps_count_a53_more_than_4_frac,t19_clumps_count_a54_cant_tell_frac,t19_clumps_count_a60_1_frac,t19_clumps_count_count,t20_clumps_symmetrical_a55_yes_frac,t20_clumps_symmetrical_a56_no_frac,t20_clumps_symmetrical_count,t21_clumps_embedded_a57_yes_frac,t21_clumps_embedded_a58_no_frac,t21_clumps_embedded_a58_count,t22_discuss_a61_yes_frac,t22_discuss_a62_no_frac,t22_discuss_count
5249ce0c3ae74072a3004bd7,0.525,0.15,0.325,40,0.5,0.5,2,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.1111111111111111,0.8888888888888888,27,0.0,0.3333333333333333,0.6666666666666666,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666,0.3333333333333333,6,0.5,0.5,4,1.0,0.0,2,0.0,0.5,0.5,0.0,4,0.0,0.0,0.0,0.0,0.0,1.0,4,0.5,0.5,4,0.5,0.5,4,0.05,0.95,40
5249ce0c3ae74072a30046ee,0.675,0.075,0.25,40,0.0,1.0,2,0.0,1.0,2,0.0,1.0,2,0.5,0.5,0.0,0.0,2,0.03333333333333333,0.9666666666666667,30,0.037037037037037035,0.8518518518518519,0.1111111111111111,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.6666666666666666,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,1.0,1,0.025,0.975,40
5249ce0c3ae74072a30046ed,0.6923076923076923,0.15384615384615385,0.15384615384615385,39,0.0,1.0,2,0.0,1.0,2,0.0,1.0,2,0.0,1.0,0.0,0.0,2,0.09090909090909091,0.9090909090909091,33,0.0,0.9259259259259259,0.07407407407407407,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666,0.3333333333333333,6,1.0,0.0,3,0.3333333333333333,0.6666666666666666,3,0.0,0.0,1.0,0.0,1,0.25,0.5,0.0,0.0,0.0,0.25,4,0.5,0.5,2,0.5,0.5,2,0.02564102564102564,0.9743589743589743,39
5249ce0c3ae74072a30046ef,0.25,0.175,0.575,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.23529411764705882,0.7647058823529411,17,0.7,0.2,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8571428571428571,0.14285714285714285,7,0.16666666666666666,0.8333333333333334,6,0.0,1.0,1,0.0,0.0,1.0,0.0,6,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,6,0.0,1.0,5,0.0,1.0,5,0.075,0.925,40
5249ce0c3ae74072a30046ea,0.55,0.1,0.35,40,0.0,1.0,3,0.0,1.0,3,0.3333333333333333,0.6666666666666666,3,1.0,0.0,0.0,0.0,3,0.07692307692307693,0.9230769230769231,26,0.045454545454545456,0.8636363636363636,0.09090909090909091,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.25,0.75,4,0.0,1.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,1.0,0.0,1,0.025,0.975,40
5249ce0c3ae74072a30046ec,0.5,0.2,0.3,40,0.2,0.8,5,0.0,1.0,4,0.0,1.0,4,0.5,0.5,0.0,0.0,4,0.03571428571428571,0.9642857142857143,28,0.1,0.8,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.375,0.625,8,0.5,0.5,2,0.0,1.0,1,0.0,0.0,0.5,0.5,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,3,0.0,1.0,2,0.0,1.0,2,0.025,0.975,40
5249ce0c3ae74072a30046eb,0.675,0.175,0.15,40,0.25,0.75,4,0.0,1.0,3,0.0,1.0,3,1.0,0.0,0.0,0.0,3,0.11764705882352941,0.8823529411764706,34,0.07407407407407407,0.9259259259259259,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.42857142857142855,0.5714285714285714,7,0.0,1.0,3,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,3,0.6666666666666666,0.3333333333333333,3,0.0,1.0,40
5249ce0c3ae74072a300491f,0.2,0.6,0.2,40,0.4117647058823529,0.5882352941176471,17,0.2,0.8,10,0.7,0.3,10,0.1,0.5,0.4,0.0,10,0.71875,0.28125,32,0.0,0.375,0.625,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.8571428571428571,0.14285714285714285,0.0,7,0.0,0.14285714285714285,0.8571428571428571,7,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,7,0.2916666666666667,0.7083333333333334,24,0.25,0.75,4,0.0,1.0,1,0.0,0.0,0.0,0.0,0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,7,0.3333333333333333,0.6666666666666666,6,0.3333333333333333,0.6666666666666666,6,0.15,0.85,40
5249ce0c3ae74072a300491d,0.2,0.65,0.15,40,0.391304347826087,0.6086956521739131,23,0.21428571428571427,0.7857142857142857,14,0.8571428571428571,0.14285714285714285,14,0.07142857142857142,0.7142857142857143,0.21428571428571427,0.0,14,0.23529411764705882,0.7647058823529411,34,0.25,0.25,0.5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.7777777777777778,0.2222222222222222,0.0,9,0.0,0.0,1.0,12,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,12,0.11538461538461539,0.8846153846153846,26,1.0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,1.0,2,1.0,0.0,2,0.1,0.9,40
5249ce0c3ae74072a300491e,0.3,0.625,0.075,40,0.45454545454545453,0.5454545454545454,22,0.5,0.5,12,0.8333333333333334,0.16666666666666666,12,0.08333333333333333,0.5,0.4166666666666667,0.0,12,0.5405405405405406,0.4594594594594595,37,0.0,0.3333333333333333,0.6666666666666666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.8,0.2,0.0,10,0.0,0.1,0.9,10,0.1,0.7,0.1,0.0,0.0,0.1,10,0.12,0.88,25,1.0,0.0,1,1.0,0.0,1,0.0,0.0,1.0,0.0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,3,0.05,0.95,40
5249ce0c3ae74072a300491b,0.425,0.175,0.4,40,0.0,1.0,4,0.0,1.0,4,0.0,1.0,4,1.0,0.0,0.0,0.0,4,0.125,0.875,24,0.35294117647058826,0.6470588235294118,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.42857142857142855,0.5714285714285714,7,0.0,1.0,3,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.0,1.0,3,0.3333333333333333,0.6666666666666666,3,0.0,1.0,40
5249ce0c3ae74072a300491c,0.55,0.15,0.3,40,0.0,1.0,5,0.2,0.8,5,0.2,0.8,5,0.4,0.6,0.0,0.0,5,0.10714285714285714,0.8928571428571429,28,0.5454545454545454,0.45454545454545453,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.16666666666666666,0.8333333333333334,6,0.0,1.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,0.0,1.0,1,0.075,0.925,40
5249ce0c3ae74072a300491a,0.3,0.15,0.55,40,0.3333333333333333,0.6666666666666666,3,0.0,1.0,2,0.0,1.0,2,1.0,0.0,0.0,0.0,2,0.2222222222222222,0.7777777777777778,18,0.5,0.5,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,6,0.3333333333333333,0.6666666666666666,3,1.0,0.0,1,0.0,0.0,0.6666666666666666,0.3333333333333333,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.0,1.0,3,0.0,1.0,3,0.0,1.0,40
524482bd3ae74054bf010e58,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf010074,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
5249ce0c3ae74072a3003530,0.55,0.175,0.275,40,0.3333333333333333,0.6666666666666666,3,0.5,0.5,2,1.0,0.0,2,0.0,0.5,0.5,0.0,2,0.10344827586206896,0.896551724137931,29,0.3181818181818182,0.6818181818181818,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,1,0.0,0.5,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,2,0.5714285714285714,0.42857142857142855,7,0.5,0.5,4,1.0,0.0,2,0.0,0.25,0.25,0.5,4,0.0,0.0,0.0,0.0,0.25,0.75,4,0.0,1.0,4,0.75,0.25,4,0.0,1.0,40
524482bc3ae74054bf00be2c,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bb3ae74054bf004286,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
5249ce0c3ae74072a3003533,0.1,0.75,0.15,40,0.2857142857142857,0.7142857142857143,28,0.8,0.2,20,0.4,0.6,20,0.0,0.25,0.75,0.0,20,0.4117647058823529,0.5882352941176471,34,0.0,0.75,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.875,0.125,0.0,8,0.25,0.375,0.375,8,0.125,0.75,0.0,0.0,0.0,0.125,8,0.06666666666666667,0.9333333333333333,30,1.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,0.0,0.0,0.5,2,0.5,0.5,2,1.0,0.0,2,0.05,0.95,40
5249ce0c3ae74072a3003532,0.6,0.2,0.2,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.15625,0.84375,32,0.4166666666666667,0.5833333333333334,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.875,0.125,8,0.0,1.0,6,0.0,0.0,0,0.0,0.0,1.0,0.0,5,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.5714285714285714,7,0.0,1.0,7,0.42857142857142855,0.5714285714285714,7,0.05,0.95,40
5249ce0c3ae74072a3003fad,0.5897435897435898,0.1794871794871795,0.23076923076923078,39,0.5,0.5,4,0.0,1.0,2,0.5,0.5,2,0.5,0.5,0.0,0.0,2,0.03333333333333333,0.9666666666666667,30,0.043478260869565216,0.8695652173913043,0.08695652173913043,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,1.0,2,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0.42857142857142855,0.5714285714285714,7,0.3333333333333333,0.6666666666666666,3,1.0,0.0,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,3,0.0,1.0,39
5249ce0c3ae74072a3004b67,0.1,0.625,0.275,40,0.13333333333333333,0.8666666666666667,15,0.15384615384615385,0.8461538461538461,13,0.3076923076923077,0.6923076923076923,13,0.8461538461538461,0.15384615384615385,0.0,0.0,13,0.5862068965517241,0.41379310344827586,29,0.0,0.75,0.25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.5,0.5,2,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,4,0.4,0.6,25,0.2,0.8,10,0.0,1.0,2,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.1111111111111111,9,0.0,0.1,0.1,0.0,0.0,0.8,10,0.0,1.0,8,0.625,0.375,8,0.05,0.95,40
5249ce0c3ae74072a3003534,0.15,0.725,0.125,40,0.2962962962962963,0.7037037037037037,27,0.7894736842105263,0.21052631578947367,19,0.10526315789473684,0.8947368421052632,19,0.05263157894736842,0.21052631578947367,0.7368421052631579,0.0,19,0.37142857142857144,0.6285714285714286,35,0.3333333333333333,0.6666666666666666,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.875,0.125,0.0,8,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,2,0.06896551724137931,0.9310344827586207,29,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.5,2,0.5,0.5,2,0.025,0.975,40
5249ce0c3ae74072a3003faf,0.65,0.175,0.175,40,0.25,0.75,4,0.0,1.0,3,0.3333333333333333,0.6666666666666666,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,0.06060606060606061,0.9393939393939394,33,0.038461538461538464,0.6923076923076923,0.2692307692307692,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,0.42857142857142855,0.5714285714285714,7,0.5,0.5,2,1.0,0.0,1,0.5,0.0,0.5,0.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,3,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,0.3333333333333333,3,0.05,0.95,40
524482bc3ae74054bf009e57,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bb3ae74054bf004464,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf00e3b4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482ba3ae74054bf000846,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf009189,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482ba3ae74054bf001f95,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf00fe70,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf009239,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf00fe76,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf008f1c,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482bc3ae74054bf00cd0b,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
524482ba3ae74054bf001f94,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
5249ce0c3ae74072a3003f1a,0.5,0.25,0.25,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.36666666666666664,0.6333333333333333,30,0.65,0.35,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.1,10,1.0,0.0,3,0.0,1.0,3,0.0,0.0,1.0,0.0,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,9,0.3333333333333333,0.6666666666666666,6,0.8333333333333334,0.16666666666666666,6,0.1,0.9,40
5249ce0c3ae74072a3003f1b,0.55,0.2,0.25,40,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,1,0.4666666666666667,0.5333333333333333,30,0.7727272727272727,0.22727272727272727,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.875,0.125,8,0.6666666666666666,0.3333333333333333,3,0.0,1.0,2,0.5,0.0,0.5,0.0,2,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,7,0.2,0.8,5,0.4,0.6,5,0.025,0.975,40
5249ce0c3ae74072a3003f1c,0.5,0.225,0.275,40,0.0,1.0,3,0.0,1.0,3,0.0,1.0,3,1.0,0.0,0.0,0.0,3,0.5862068965517241,0.41379310344827586,29,0.6,0.4,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6666666666666666,0.3333333333333333,9,1.0,0.0,2,1.0,0.0,2,0.0,0.0,0.0,1.0,1,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,6,0.0,1.0,6,0.6666666666666666,0.3333333333333333,6,0.025,0.975,40
